"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","spend_share","spend_share_refresh","mean_spend","total_spend","mean_exposure","mean_exposure_refresh","effect_share","effect_share_refresh","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","mean_response","mean_spend_adstocked","mean_carryover","roi_mean","roi_total","cpa_mean","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"645","tv",880.051296644283,71598.5442053542,0.014257049776483,715.985442053542,0.0134260808932341,71598.5442053542,0.014257049776483,715.985442053542,0.0134260808932341,TRUE,0.458538882371808,0.458538882371808,46446.328651486,4644632.8651486,NA,NA,0.205923008656886,0.205923008656886,1,0.0172022362353972,NA,NA,0.201490343590532,NA,NA,0.201490343590532,0.531166545623641,0,208.078331571833,0.002460791108,81263.2971590817,1e-04,"2_438_1",2,438,1,438,6,715.985442053542,54273.2023684542,7826.87371696823,0.0154153291087009,0.0154153291087009,64.8704930623613,64.8704930623613,3,FALSE,0.03559881205344,0.0048137479411895,0,0.0949683114842912,0.140796808582844
"646","paid_search",2962.55956942954,160081.728843263,0.0318762511410558,1600.81728843263,0.030018351138733,160081.728843263,0.0318762511410558,1600.81728843263,0.030018351138733,TRUE,0.297445999778094,0.297445999778094,30128.9055146277,3012890.55146277,NA,NA,0.460407562755103,0.460407562755103,1,0.0172022362353972,NA,NA,0.201490343590532,NA,NA,0.201490343590532,0.531166545623641,0,208.078331571833,0.002460791108,81263.2971590817,1e-04,"2_438_1",2,438,1,438,6,1600.81728843263,45927.1920190245,15798.2865043969,0.0531322748400347,0.0531322748400347,18.8209521051131,18.8209521051131,3,FALSE,0.050863949674026,0.0030520423666056,0.0133192347870684,0.0886217523500738,0.29884056201002
"647","social",0,0,0,0,0,0,0,0,0,TRUE,0.162751814066573,0.162751814066573,16485.459653195,1648545.9653195,NA,NA,0,0,1,0.0172022362353972,NA,NA,0.201490343590532,NA,NA,0.201490343590532,0.531166545623641,0,208.078331571833,0.002460791108,81263.2971590817,1e-04,"2_438_1",2,438,1,438,6,0,32579.1778876992,16093.7182345042,0,0,Inf,Inf,3,FALSE,0,0,0,0,NA
"648","display",3409.74316193991,116015.424835505,0.0231015547184257,1160.15424835505,0.0217550858888543,116015.424835505,0.0231015547184257,1160.15424835505,0.0217550858888543,TRUE,0.0812633037835251,0.0812633037835251,8231.32401621435,823132.401621435,NA,NA,0.333669428588011,0.333669428588011,1,0.0172022362353972,NA,NA,0.201490343590532,NA,NA,0.201490343590532,0.531166545623641,0,208.078331571833,0.002460791108,81263.2971590817,1e-04,"2_438_1",2,438,1,438,6,1160.15424835505,10946.2139187127,2714.88990249832,0.140943819739053,0.140943819739053,7.09502553465224,7.09502553465224,3,FALSE,0.11716472045816,0.00898151402797058,0.00659233408612599,0.228191688418101,0.144457423592863
"649","(Intercept)",44935.2463855744,4493524.63855744,0.894772444814252,44935.2463855744,0.839857811530001,4493524.63855744,0.894772444814252,44935.2463855744,0.839857811530001,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0181282963439037,NA,NA,0.201395392140668,NA,NA,0.201395392140668,0.523153642593606,0,82.4290833204323,0.0009144372333,81263.2971590817,1e-04,"2_442_1",2,442,1,442,5,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"650","competitors",-3270.26092281896,-328365.019470752,-0.0653856370881382,0,0,-328365.019470752,-0.0653856370881382,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0181282963439037,NA,NA,0.201395392140668,NA,NA,0.201395392140668,0.523153642593606,0,82.4290833204323,0.0009144372333,81263.2971590817,1e-04,"2_442_1",2,442,1,442,5,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"651","season",1872.96966621614,-2.83324851470155,-5.64170201385544e-07,-0.0286186718656722,-5.3489447717182e-07,-2.83324851470155,-5.64170201385544e-07,-0.0286186718656722,-5.3489447717182e-07,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0181282963439037,NA,NA,0.201395392140668,NA,NA,0.201395392140668,0.523153642593606,0,82.4290833204323,0.0009144372333,81263.2971590817,1e-04,"2_442_1",2,442,1,442,5,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"652","trend",2980.47260701648,447070.891052472,0.0890229266264194,4470.70891052472,0.083559346027896,447070.891052472,0.0890229266264194,4470.70891052472,0.083559346027896,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0181282963439037,NA,NA,0.201395392140668,NA,NA,0.201395392140668,0.523153642593606,0,82.4290833204323,0.0009144372333,81263.2971590817,1e-04,"2_442_1",2,442,1,442,5,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"653","tv",995.64722930683,85304.5867566697,0.0169862635204418,853.045867566697,0.0159437700490561,85304.5867566697,0.0169862635204418,853.045867566697,0.0159437700490561,TRUE,0.458538882371808,0.458538882371808,46446.328651486,4644632.8651486,NA,NA,0.208188390268872,0.208188390268872,1,0.0181282963439037,NA,NA,0.201395392140668,NA,NA,0.201395392140668,0.523153642593606,0,82.4290833204323,0.0009144372333,81263.2971590817,1e-04,"2_442_1",2,442,1,442,5,853.045867566697,60150.8755771554,13704.5469256694,0.0183662711851264,0.0183662711851264,54.447633377527,54.447633377527,2,FALSE,0.0299280646716883,0.0145101661480368,0,0.177834679326039,0.166979021027477
"654","paid_search",3796.66404245252,199005.329136871,0.0396269074291817,1990.05329136871,0.0371948956900247,199005.329136871,0.0396269074291817,1990.05329136871,0.0371948956900247,TRUE,0.297445999778094,0.297445999778094,30128.9055146277,3012890.55146277,NA,NA,0.485678445944676,0.485678445944676,1,0.0181282963439037,NA,NA,0.201395392140668,NA,NA,0.201395392140668,0.523153642593606,0,82.4290833204323,0.0009144372333,81263.2971590817,1e-04,"2_442_1",2,442,1,442,5,1990.05329136871,51439.5310693571,21310.6255547294,0.0660512971638658,0.0660512971638658,15.1397480888091,15.1397480888091,2,FALSE,0.0503426058359058,0.00170735272801891,0.03304911803773,0.0676548057722503,0.49413281814431
"655","social",0,0,0,0,0,0,0,0,0,TRUE,0.162751814066573,0.162751814066573,16485.459653195,1648545.9653195,NA,NA,0,0,1,0.0181282963439037,NA,NA,0.201395392140668,NA,NA,0.201395392140668,0.523153642593606,0,82.4290833204323,0.0009144372333,81263.2971590817,1e-04,"2_442_1",2,442,1,442,5,0,43094.9818453525,26609.5221921575,0,0,Inf,Inf,2,FALSE,0,0,0,0,NA
"656","display",2292.29144239568,125437.172531997,0.0249776588680448,1254.37172531997,0.0234447115974988,125437.172531997,0.0249776588680448,1254.37172531997,0.0234447115974988,TRUE,0.0812633037835251,0.0812633037835251,8231.32401621435,823132.401621435,NA,NA,0.306133163786452,0.306133163786452,1,0.0181282963439037,NA,NA,0.201395392140668,NA,NA,0.201395392140668,0.523153642593606,0,82.4290833204323,0.0009144372333,81263.2971590817,1e-04,"2_442_1",2,442,1,442,5,1254.37172531997,12300.7042680145,4069.38025180018,0.152390031403097,0.152390031403097,6.56210902243885,6.56210902243885,2,FALSE,0.222847348692917,0.0338030734868356,0,0.565510115981625,0.133125729649887
"657","(Intercept)",45436.3854725887,4543638.54725887,0.904751369648271,45436.3854725887,0.852235366818476,4543638.54725887,0.904751369648271,45436.3854725887,0.852235366818476,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0112256215615752,NA,NA,0.202102069082505,NA,NA,0.202102069082505,0.482178166013089,0,162.77219481602,0.001903212602,81263.2971590817,1e-04,"2_445_1",2,445,1,445,6,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"658","competitors",-3081.99688496635,-309461.535646645,-0.0616214836012148,0,0,-309461.535646645,-0.0616214836012148,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0112256215615752,NA,NA,0.202102069082505,NA,NA,0.202102069082505,0.482178166013089,0,162.77219481602,0.001903212602,81263.2971590817,1e-04,"2_445_1",2,445,1,445,6,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"659","season",1870.7948961331,-2.82995873152041,-5.63515123784625e-07,-0.0285854417325287,-5.36167746778335e-07,-2.82995873152041,-5.63515123784625e-07,-0.0285854417325287,-5.36167746778335e-07,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0112256215615752,NA,NA,0.202102069082505,NA,NA,0.202102069082505,0.482178166013089,0,162.77219481602,0.001903212602,81263.2971590817,1e-04,"2_445_1",2,445,1,445,6,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"660","trend",3008.89089076814,451333.63361522,0.0898717446237118,4513.33633615221,0.0846551680554859,451333.63361522,0.0898717446237118,4513.33633615221,0.0846551680554859,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0112256215615752,NA,NA,0.202102069082505,NA,NA,0.202102069082505,0.482178166013089,0,162.77219481602,0.001903212602,81263.2971590817,1e-04,"2_445_1",2,445,1,445,6,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"661","tv",987.178748470663,82826.2842699052,0.0164927718956172,828.262842699052,0.0155354542450475,82826.2842699052,0.0164927718956172,828.262842699052,0.0155354542450475,TRUE,0.458538882371808,0.458538882371808,46446.328651486,4644632.8651486,NA,NA,0.246164695397931,0.246164695397931,1,0.0112256215615752,NA,NA,0.202102069082505,NA,NA,0.202102069082505,0.482178166013089,0,162.77219481602,0.001903212602,81263.2971590817,1e-04,"2_445_1",2,445,1,445,6,828.262842699052,65688.2754461023,19241.9467946163,0.0178326870335435,0.0178326870335435,56.076798640552,56.076798640552,3,FALSE,0.03559881205344,0.0048137479411895,0,0.0949683114842912,0.432352772453951
"662","paid_search",2503.4078973272,182875.827831922,0.0364151228108389,1828.75827831922,0.0343014186963872,182875.827831922,0.0364151228108389,1828.75827831922,0.0343014186963872,TRUE,0.297445999778094,0.297445999778094,30128.9055146277,3012890.55146277,NA,NA,0.543517952672986,0.543517952672986,1,0.0112256215615752,NA,NA,0.202102069082505,NA,NA,0.202102069082505,0.482178166013089,0,162.77219481602,0.001903212602,81263.2971590817,1e-04,"2_445_1",2,445,1,445,6,1828.75827831922,43905.6984810613,13776.7929664336,0.060697799906185,0.060697799906185,16.4750617245701,16.4750617245701,3,FALSE,0.050863949674026,0.0030520423666056,0.0133192347870684,0.0886217523500738,0.401814848482699
"663","social",0,0,0,0,0,0,0,0,0,TRUE,0.162751814066573,0.162751814066573,16485.459653195,1648545.9653195,NA,NA,0,0,1,0.0112256215615752,NA,NA,0.202102069082505,NA,NA,0.202102069082505,0.482178166013089,0,162.77219481602,0.001903212602,81263.2971590817,1e-04,"2_445_1",2,445,1,445,6,0,27264.3769790668,10778.9173258718,0,0,Inf,Inf,3,FALSE,0,0,0,0,NA
"664","display",2267.94756498372,70764.8379456384,0.0140910381378993,707.648379456384,0.0132731283523498,70764.8379456384,0.0140910381378993,707.648379456384,0.0132731283523498,TRUE,0.0812633037835251,0.0812633037835251,8231.32401621435,823132.401621435,NA,NA,0.210317351929084,0.210317351929084,1,0.0112256215615752,NA,NA,0.202102069082505,NA,NA,0.202102069082505,0.482178166013089,0,162.77219481602,0.001903212602,81263.2971590817,1e-04,"2_445_1",2,445,1,445,6,707.648379456384,11570.1079441185,3338.78392790411,0.085970176615868,0.085970176615868,11.6319407422902,11.6319407422902,3,FALSE,0.11716472045816,0.00898151402797058,0.00659233408612599,0.228191688418101,0.0637650599805805
"665","(Intercept)",45677.4680429255,4567746.80429255,0.909551922849013,45677.4680429255,0.854782464818795,4567746.80429255,0.909551922849013,45677.4680429255,0.854782464818795,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0225052905869539,NA,NA,0.200945999892761,NA,NA,0.200945999892761,0.555530292216432,0,84.1299799677679,0.0009353700137,81263.2971590817,1e-04,"2_447_1",2,447,1,447,5,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"666","competitors",-3204.66711513621,-321778.782945521,-0.0640741536910654,0,0,-321778.782945521,-0.0640741536910654,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0225052905869539,NA,NA,0.200945999892761,NA,NA,0.200945999892761,0.555530292216432,0,84.1299799677679,0.0009353700137,81263.2971590817,1e-04,"2_447_1",2,447,1,447,5,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"667","season",1919.82905239259,-2.9041328908234,-5.78285042545522e-07,-0.0293346756648822,-5.48952633406121e-07,-2.9041328908234,-5.78285042545522e-07,-0.0293346756648822,-5.48952633406121e-07,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0225052905869539,NA,NA,0.200945999892761,NA,NA,0.200945999892761,0.555530292216432,0,84.1299799677679,0.0009353700137,81263.2971590817,1e-04,"2_447_1",2,447,1,447,5,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"668","trend",3111.62328799175,466743.493198763,0.0929402306881917,4667.43493198763,0.0873437540757832,466743.493198763,0.0929402306881917,4667.43493198763,0.0873437540757832,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0225052905869539,NA,NA,0.200945999892761,NA,NA,0.200945999892761,0.555530292216432,0,84.1299799677679,0.0009353700137,81263.2971590817,1e-04,"2_447_1",2,447,1,447,5,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"669","tv",588.548234969193,57469.7441060729,0.0114436544968291,574.697441060729,0.0107545649144409,57469.7441060729,0.0114436544968291,574.697441060729,0.0107545649144409,TRUE,0.458538882371808,0.458538882371808,46446.328651486,4644632.8651486,NA,NA,0.1858261668628,0.1858261668628,1,0.0225052905869539,NA,NA,0.200945999892761,NA,NA,0.200945999892761,0.555530292216432,0,84.1299799677679,0.0009353700137,81263.2971590817,1e-04,"2_447_1",2,447,1,447,5,574.697441060729,60697.6314348862,14251.3027834002,0.0123733663724645,0.0123733663724645,80.8187497159535,80.8187497159535,2,FALSE,0.0299280646716883,0.0145101661480368,0,0.177834679326039,0.522293464575286
"670","paid_search",2527.46706995593,149952.193645558,0.029859208907458,1499.52193645558,0.0280612107415589,149952.193645558,0.029859208907458,1499.52193645558,0.0280612107415589,TRUE,0.297445999778094,0.297445999778094,30128.9055146277,3012890.55146277,NA,NA,0.484864545531845,0.484864545531845,1,0.0225052905869539,NA,NA,0.200945999892761,NA,NA,0.200945999892761,0.555530292216432,0,84.1299799677679,0.0009353700137,81263.2971590817,1e-04,"2_447_1",2,447,1,447,5,1499.52193645558,33779.6481391144,3650.74262448674,0.0497702093999916,0.0497702093999916,20.0923406201335,20.0923406201335,2,FALSE,0.0503426058359058,0.00170735272801891,0.03304911803773,0.0676548057722503,0.0385648105183799
"671","social",0,0,0,0,0,0,0,0,0,TRUE,0.162751814066573,0.162751814066573,16485.459653195,1648545.9653195,NA,NA,0,0,1,0.0225052905869539,NA,NA,0.200945999892761,NA,NA,0.200945999892761,0.555530292216432,0,84.1299799677679,0.0009353700137,81263.2971590817,1e-04,"2_447_1",2,447,1,447,5,0,38983.974492331,22498.514839136,0,0,Inf,Inf,2,FALSE,0,0,0,0,NA
"672","display",2191.23212171318,101844.217151645,0.0202797150346161,1018.44217151645,0.0190585544020553,101844.217151645,0.0202797150346161,1018.44217151645,0.0190585544020553,TRUE,0.0812633037835251,0.0812633037835251,8231.32401621435,823132.401621435,NA,NA,0.329309287605355,0.329309287605355,1,0.0225052905869539,NA,NA,0.200945999892761,NA,NA,0.200945999892761,0.555530292216432,0,84.1299799677679,0.0009353700137,81263.2971590817,1e-04,"2_447_1",2,447,1,447,5,1018.44217151645,10735.4980902973,2504.17407408295,0.123727625046747,0.123727625046747,8.0822694173769,8.0822694173769,2,FALSE,0.222847348692917,0.0338030734868356,0,0.565510115981625,0.0409495133460316
"673","(Intercept)",46687.9609456986,4668796.09456986,0.92967334818456,46687.9609456986,0.875461320870993,4668796.09456986,0.92967334818456,46687.9609456986,0.875461320870993,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0301405485594046,NA,NA,0.200159661938924,NA,NA,0.200159661938924,0.724857179395865,0,236.614532627973,0.00281198354,81263.2971590817,1e-04,"2_450_1",2,450,1,450,1,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"674","competitors",-3097.12523829776,-310980.564908674,-0.0619239600836773,0,0,-310980.564908674,-0.0619239600836773,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0301405485594046,NA,NA,0.200159661938924,NA,NA,0.200159661938924,0.724857179395865,0,236.614532627973,0.00281198354,81263.2971590817,1e-04,"2_450_1",2,450,1,450,1,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"675","season",1717.49647718772,-2.59806361564235,-5.17339042319696e-07,-0.0262430668246708,-4.92092382718391e-07,-2.59806361564235,-5.17339042319696e-07,-0.0262430668246708,-4.92092382718391e-07,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0301405485594046,NA,NA,0.200159661938924,NA,NA,0.200159661938924,0.724857179395865,0,236.614532627973,0.00281198354,81263.2971590817,1e-04,"2_450_1",2,450,1,450,1,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"676","trend",2660.85694705194,399128.54205779,0.0794764133054463,3991.2854205779,0.0748419064678427,399128.54205779,0.0794764133054463,3991.2854205779,0.0748419064678427,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0301405485594046,NA,NA,0.200159661938924,NA,NA,0.200159661938924,0.724857179395865,0,236.614532627973,0.00281198354,81263.2971590817,1e-04,"2_450_1",2,450,1,450,1,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"677","tv",308.976505386797,24898.7238375506,0.00495795478892316,248.987238375506,0.00466884164938721,24898.7238375506,0.00495795478892316,248.987238375506,0.00466884164938721,TRUE,0.458538882371808,0.458538882371808,46446.328651486,4644632.8651486,NA,NA,0.0939456461545803,0.0939456461545803,1,0.0301405485594046,NA,NA,0.200159661938924,NA,NA,0.200159661938924,0.724857179395865,0,236.614532627973,0.00281198354,81263.2971590817,1e-04,"2_450_1",2,450,1,450,1,248.987238375506,67114.6413536096,20668.3127021237,0.00536075176670697,0.00536075176670698,186.541000874264,186.541000874264,1,FALSE,0.00901450662908069,0.00117474150862495,0,0.0213357910149647,0.650960362800989
"678","paid_search",2770.77964972786,112276.773987096,0.0223570964080755,1122.76773987096,0.0210533873972778,112276.773987096,0.0223570964080755,1122.76773987096,0.0210533873972778,TRUE,0.297445999778094,0.297445999778094,30128.9055146277,3012890.55146277,NA,NA,0.423632719057748,0.423632719057748,1,0.0301405485594046,NA,NA,0.200159661938924,NA,NA,0.200159661938924,0.724857179395865,0,236.614532627973,0.00281198354,81263.2971590817,1e-04,"2_450_1",2,450,1,450,1,1122.76773987096,30478.5041500049,349.598635377255,0.0372654671881743,0.0372654671881743,26.8344951896199,26.8344951896199,1,FALSE,0.0451868104709462,0.000917106508762594,0.0355764274015731,0.0548386488444613,0.000143375406125643
"679","social",0,0,0,0,0,0,0,0,0,TRUE,0.162751814066573,0.162751814066573,16485.459653195,1648545.9653195,NA,NA,0,0,1,0.0301405485594046,NA,NA,0.200159661938924,NA,NA,0.200159661938924,0.724857179395865,0,236.614532627973,0.00281198354,81263.2971590817,1e-04,"2_450_1",2,450,1,450,1,0,53128.1701155579,36642.7104623629,0,0,Inf,Inf,1,FALSE,0,0,0,0,NA
"680","display",2521.80095131601,127857.793836168,0.0254596647357145,1278.57793836168,0.0239750357068819,127857.793836168,0.0254596647357145,1278.57793836168,0.0239750357068819,TRUE,0.0812633037835251,0.0812633037835251,8231.32401621435,823132.401621435,NA,NA,0.482421634787672,0.482421634787672,1,0.0301405485594046,NA,NA,0.200159661938924,NA,NA,0.200159661938924,0.724857179395865,0,236.614532627973,0.00281198354,81263.2971590817,1e-04,"2_450_1",2,450,1,450,1,1278.57793836168,9815.74816452342,1584.42414830907,0.155330774957115,0.155330774957115,6.43787427363374,6.43787427363374,1,FALSE,0.166415049189711,0.0197375384653568,0,0.373163785207741,0.0353135493772773
"681","(Intercept)",44036.3461468341,4403634.61468341,0.876873106789927,44036.3461468341,0.825617203226217,4403634.61468341,0.876873106789927,44036.3461468341,0.825617203226217,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0168218641725772,NA,NA,0.201529331206435,NA,NA,0.201529331206435,0.310185325113749,0,199.964564717894,0.002360935717,81263.2971590817,1e-04,"2_455_1",2,455,1,455,1,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"682","competitors",-3105.0260111475,-311773.876969047,-0.0620819282331495,0,0,-311773.876969047,-0.0620819282331495,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0168218641725772,NA,NA,0.201529331206435,NA,NA,0.201529331206435,0.310185325113749,0,199.964564717894,0.002360935717,81263.2971590817,1e-04,"2_455_1",2,455,1,455,1,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"683","season",1749.60179147465,-2.64662944970663,-5.27009707015125e-07,-0.0267336308051172,-5.01216550160801e-07,-2.64662944970663,-5.27009707015125e-07,-0.0267336308051172,-5.01216550160801e-07,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0168218641725772,NA,NA,0.201529331206435,NA,NA,0.201529331206435,0.310185325113749,0,199.964564717894,0.002360935717,81263.2971590817,1e-04,"2_455_1",2,455,1,455,1,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"684","trend",2699.48603950772,404922.905926158,0.0806302151740631,4049.22905926158,0.0759171335419757,404922.905926158,0.0806302151740631,4049.22905926158,0.0759171335419757,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0168218641725772,NA,NA,0.201529331206435,NA,NA,0.201529331206435,0.310185325113749,0,199.964564717894,0.002360935717,81263.2971590817,1e-04,"2_455_1",2,455,1,455,1,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"685","tv",2311.68604200042,221505.613697868,0.0441072733434817,2215.05613697868,0.0415290688901282,221505.613697868,0.0441072733434817,2215.05613697868,0.0415290688901282,TRUE,0.458538882371808,0.458538882371808,46446.328651486,4644632.8651486,NA,NA,0.421759790510666,0.421759790510666,1,0.0168218641725772,NA,NA,0.201529331206435,NA,NA,0.201529331206435,0.310185325113749,0,199.964564717894,0.002360935717,81263.2971590817,1e-04,"2_455_1",2,455,1,455,1,2215.05613697868,54358.9245889446,7912.59593745867,0.0476906614858528,0.0476906614858528,20.9684657088819,20.9684657088819,3,FALSE,0.03559881205344,0.0048137479411895,0,0.0949683114842912,0.418298431202692
"686","paid_search",3081.06224439777,164939.062709989,0.0328434670458971,1649.39062709989,0.0309236663739788,164939.062709989,0.0328434670458971,1649.39062709989,0.0309236663739788,TRUE,0.297445999778094,0.297445999778094,30128.9055146277,3012890.55146277,NA,NA,0.31405373152518,0.31405373152518,1,0.0168218641725772,NA,NA,0.201529331206435,NA,NA,0.201529331206435,0.310185325113749,0,199.964564717894,0.002360935717,81263.2971590817,1e-04,"2_455_1",2,455,1,455,1,1649.39062709989,48198.4391574917,18069.533642864,0.0547444588154423,0.0547444588154423,18.2666889332354,18.2666889332354,3,FALSE,0.050863949674026,0.0030520423666056,0.0133192347870684,0.0886217523500738,0.347476668119535
"687","social",0,0,0,0,0,0,0,0,0,TRUE,0.162751814066573,0.162751814066573,16485.459653195,1648545.9653195,NA,NA,0,0,1,0.0168218641725772,NA,NA,0.201529331206435,NA,NA,0.201529331206435,0.310185325113749,0,199.964564717894,0.002360935717,81263.2971590817,1e-04,"2_455_1",2,455,1,455,1,0,32889.0887894923,16403.6291362973,0,0,Inf,Inf,3,FALSE,0,0,0,0,NA
"688","display",4038.29792448911,138749.091897247,0.0276283928894875,1387.49091897247,0.0260134291842508,138749.091897247,0.0276283928894875,1387.49091897247,0.0260134291842508,TRUE,0.0812633037835251,0.0812633037835251,8231.32401621435,823132.401621435,NA,NA,0.264186477964154,0.264186477964154,1,0.0168218641725772,NA,NA,0.201529331206435,NA,NA,0.201529331206435,0.310185325113749,0,199.964564717894,0.002360935717,81263.2971590817,1e-04,"2_455_1",2,455,1,455,1,1387.49091897247,11064.9043380012,2833.58032178685,0.16856230130649,0.16856230130649,5.93252460514132,5.93252460514132,3,FALSE,0.11716472045816,0.00898151402797058,0.00659233408612599,0.228191688418101,0.215455906561959
"689","(Intercept)",47139.2318390254,4713923.18390254,0.938659273331843,47139.2318390254,0.885609405689277,4713923.18390254,0.938659273331843,47139.2318390254,0.885609405689277,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0260111714480198,NA,NA,0.200585319908105,NA,NA,0.200585319908105,0.753100055078571,0,385.777737984718,0.004647721547,81263.2971590817,1e-04,"2_457_1",2,457,1,457,4,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"690","competitors",-2996.00245202669,-300826.884065919,-0.0599021098519955,0,0,-300826.884065919,-0.0599021098519955,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0260111714480198,NA,NA,0.200585319908105,NA,NA,0.200585319908105,0.753100055078571,0,385.777737984718,0.004647721547,81263.2971590817,1e-04,"2_457_1",2,457,1,457,4,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"691","season",1582.07939525821,-2.39321766796772,-4.76549122567533e-07,-0.0241739158380573,-4.54157745116264e-07,-2.39321766796772,-4.76549122567533e-07,-0.0241739158380573,-4.54157745116264e-07,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0260111714480198,NA,NA,0.200585319908105,NA,NA,0.200585319908105,0.753100055078571,0,385.777737984718,0.004647721547,81263.2971590817,1e-04,"2_457_1",2,457,1,457,4,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"692","trend",2352.93801557753,352940.702336629,0.0702792663902222,3529.40702336629,0.0663073184364306,352940.702336629,0.0702792663902222,3529.40702336629,0.0663073184364306,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0260111714480198,NA,NA,0.200585319908105,NA,NA,0.200585319908105,0.753100055078571,0,385.777737984718,0.004647721547,81263.2971590817,1e-04,"2_457_1",2,457,1,457,4,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"693","tv",277.200617886433,14986.2853688258,0.00298414191013608,149.862853688258,0.00281548823797086,14986.2853688258,0.00298414191013608,149.862853688258,0.00281548823797086,TRUE,0.458538882371808,0.458538882371808,46446.328651486,4644632.8651486,NA,NA,0.0585538650203498,0.0585538650203498,1,0.0260111714480198,NA,NA,0.200585319908105,NA,NA,0.200585319908105,0.753100055078571,0,385.777737984718,0.004647721547,81263.2971590817,1e-04,"2_457_1",2,457,1,457,4,149.862853688258,52779.9850481577,6333.65639667168,0.00322658126141179,0.00322658126141179,309.92555865847,309.92555865847,1,FALSE,0.00901450662908069,0.00117474150862495,0,0.0213357910149647,0.14169713428062
