"","ds","tv","paid_search","social","display","type","solID","cluster","top_sol"
"17281",2021-07-18,55419.7379459743,65367.6366034302,18598.746087441,9303.65027847743,"adstockedMedia","1_363_1",4,FALSE
"17282",2021-07-25,31212.0648912836,62750.4586306411,24327.6936672831,16897.751814544,"adstockedMedia","1_363_1",4,FALSE
"17283",2021-08-01,35870.032848982,57188.1738494061,32433.2133870848,16085.7147077744,"adstockedMedia","1_363_1",4,FALSE
"17284",2021-08-08,84278.9538543591,50903.9847850252,16852.4997029484,15480.8093712338,"adstockedMedia","1_363_1",4,FALSE
"17285",2021-08-15,52194.6915177121,60424.1247342829,31838.5647656131,9606.25621955948,"adstockedMedia","1_363_1",4,FALSE
"17286",2021-08-22,38000.0570665482,74122.2803317515,24644.1259155103,11287.7089314448,"adstockedMedia","1_363_1",4,FALSE
"17287",2021-08-29,54930.5571674591,52406.522119933,33848.2431281756,18396.4769037903,"adstockedMedia","1_363_1",4,FALSE
"17288",2021-09-05,29267.2367750758,75763.3702459302,20133.9498232159,20731.6991170073,"adstockedMedia","1_363_1",4,FALSE
"17289",2021-09-12,44709.3245851481,56094.9405209136,12398.4563029457,14420.1308170224,"adstockedMedia","1_363_1",4,FALSE
"17290",2021-09-19,28410.0248099985,42574.5972846806,9483.49930717118,15855.952247677,"adstockedMedia","1_363_1",4,FALSE
"17291",2021-09-26,76246.8180821362,66558.2954212988,31994.6652834974,11132.5515885025,"adstockedMedia","1_363_1",4,FALSE
"17292",2021-10-03,75209.5682318716,65556.7214131075,25536.0244349015,16360.5776446721,"adstockedMedia","1_363_1",4,FALSE
"17293",2021-10-10,50068.9398617713,70317.3942766232,32864.5552623883,12818.6102614467,"adstockedMedia","1_363_1",4,FALSE
"17294",2021-10-17,50612.2734812601,55698.049909912,24068.4206505233,19004.0531180841,"adstockedMedia","1_363_1",4,FALSE
"17295",2021-10-24,47452.3665091439,67774.1888157509,23576.5226643443,18488.9403588402,"adstockedMedia","1_363_1",4,FALSE
"17296",2021-10-31,32423.6831973551,64826.5516809671,15795.5204001791,14171.5472021529,"adstockedMedia","1_363_1",4,FALSE
"17297",2021-11-07,70231.6446758319,82275.9907437436,28141.7668247846,13488.2954848023,"adstockedMedia","1_363_1",4,FALSE
"17298",2021-11-14,66593.1948122372,89005.3203233932,20045.025810108,10701.5790235505,"adstockedMedia","1_363_1",4,FALSE
"17299",2021-11-21,38599.5150994243,78272.3220386778,14424.5952253984,6062.47087960259,"adstockedMedia","1_363_1",4,FALSE
"17300",2021-11-28,27675.2098442018,53672.3972449626,9621.66693097999,9881.72964745848,"adstockedMedia","1_363_1",4,FALSE
"17301",2020-01-05,5112.99070956029,9130.22732418663,0,954.031355557559,"decompMedia","1_363_1",4,FALSE
"17302",2020-01-12,5098.03551012604,9492.11624258826,0,1333.86137862593,"decompMedia","1_363_1",4,FALSE
"17303",2020-01-19,5119.85352561052,9298.12190050713,0,2128.22457470961,"decompMedia","1_363_1",4,FALSE
"17304",2020-01-26,5092.05466484115,9453.22488738557,0,2648.43739121378,"decompMedia","1_363_1",4,FALSE
"17305",2020-02-02,5025.64075232175,9830.62859641278,0,1861.04930164149,"decompMedia","1_363_1",4,FALSE
"17306",2020-02-09,5078.33729421325,9966.45104692988,0,2681.62982944453,"decompMedia","1_363_1",4,FALSE
"17307",2020-02-16,5124.15080711773,9847.43698541982,0,2550.56582136897,"decompMedia","1_363_1",4,FALSE
"17308",2020-02-23,5097.92310611718,9644.61518214211,0,1863.77276070708,"decompMedia","1_363_1",4,FALSE
"17309",2020-03-01,5053.91281013356,9611.98398891345,0,2690.9329217859,"decompMedia","1_363_1",4,FALSE
"17310",2020-03-08,5045.18224491521,9585.44878285128,0,2127.82944810324,"decompMedia","1_363_1",4,FALSE
"17311",2020-03-15,5092.6139220402,9411.63120397326,0,1663.73311822359,"decompMedia","1_363_1",4,FALSE
"17312",2020-03-22,5106.58969507756,9861.52306486617,0,2520.9444900466,"decompMedia","1_363_1",4,FALSE
"17313",2020-03-29,5073.12847212564,9825.35757918202,0,2002.17436458679,"decompMedia","1_363_1",4,FALSE
"17314",2020-04-05,4975.55899988978,9584.21986742493,0,1928.19425404391,"decompMedia","1_363_1",4,FALSE
"17315",2020-04-12,5077.05039764976,9499.57478868016,0,2255.20466566215,"decompMedia","1_363_1",4,FALSE
"17316",2020-04-19,5117.83051887671,9863.33996055825,0,2068.10171098828,"decompMedia","1_363_1",4,FALSE
"17317",2020-04-26,5104.3462745287,9733.44238285597,0,1646.64729957042,"decompMedia","1_363_1",4,FALSE
"17318",2020-05-03,5075.22205641274,9828.4692487583,0,1739.11775889939,"decompMedia","1_363_1",4,FALSE
"17319",2020-05-10,5095.56592593683,9956.525560829,0,1931.90503517046,"decompMedia","1_363_1",4,FALSE
"17320",2020-05-17,5121.68002936892,10033.8753724362,0,2339.16831147233,"decompMedia","1_363_1",4,FALSE
"17321",2020-05-24,5097.6544590436,9908.78359374373,0,2690.05288046272,"decompMedia","1_363_1",4,FALSE
"17322",2020-05-31,5032.49130400532,9809.61240779016,0,2878.18271730287,"decompMedia","1_363_1",4,FALSE
"17323",2020-06-07,5091.97106133325,9604.19671069929,0,2856.29080149898,"decompMedia","1_363_1",4,FALSE
"17324",2020-06-14,5124.54046353603,9562.25131767062,0,2020.26747935201,"decompMedia","1_363_1",4,FALSE
"17325",2020-06-21,5076.88341746402,9717.36000908781,0,2449.3359663795,"decompMedia","1_363_1",4,FALSE
"17326",2020-06-28,5116.80449077077,9927.97398868053,0,2600.14619022319,"decompMedia","1_363_1",4,FALSE
"17327",2020-07-05,5072.00539510582,9806.88385704214,0,1657.52009599097,"decompMedia","1_363_1",4,FALSE
"17328",2020-07-12,5027.6673094787,9929.06598870343,0,2677.74822818744,"decompMedia","1_363_1",4,FALSE
"17329",2020-07-19,4950.34649919847,9944.21523154302,0,2437.0052981818,"decompMedia","1_363_1",4,FALSE
"17330",2020-07-26,5030.14769361166,9960.70907130981,0,2026.1351154063,"decompMedia","1_363_1",4,FALSE
"17331",2020-08-02,5062.8958843874,10018.2362836087,0,2673.65929656419,"decompMedia","1_363_1",4,FALSE
"17332",2020-08-09,5015.98774529723,9710.23569873203,0,2079.69737970612,"decompMedia","1_363_1",4,FALSE
"17333",2020-08-16,5051.3777838693,9542.95055770485,0,2619.75413464273,"decompMedia","1_363_1",4,FALSE
"17334",2020-08-23,4937.6048561859,9612.28955384387,0,2605.35386669848,"decompMedia","1_363_1",4,FALSE
"17335",2020-08-30,5122.72876078102,9790.398809172,0,2338.24138343166,"decompMedia","1_363_1",4,FALSE
"17336",2020-09-06,5120.19997062939,9779.10745523687,0,1641.61268944097,"decompMedia","1_363_1",4,FALSE
"17337",2020-09-13,5020.04591466592,9797.73246588473,0,1078.05271900528,"decompMedia","1_363_1",4,FALSE
"17338",2020-09-20,5117.57022764699,9700.83581426185,0,2100.15559434781,"decompMedia","1_363_1",4,FALSE
"17339",2020-09-27,5102.57182893686,9879.78225971071,0,2307.33258661792,"decompMedia","1_363_1",4,FALSE
"17340",2020-10-04,5084.71216624614,9742.47201177983,0,1871.33124155479,"decompMedia","1_363_1",4,FALSE
"17341",2020-10-11,4985.1248665667,9717.91428040697,0,2498.51083153838,"decompMedia","1_363_1",4,FALSE
"17342",2020-10-18,5092.02933321206,9495.41598530931,0,2855.25794189414,"decompMedia","1_363_1",4,FALSE
"17343",2020-10-25,4990.95667933896,9807.78750411786,0,2558.09166482772,"decompMedia","1_363_1",4,FALSE
"17344",2020-11-01,5022.37927311833,9729.85684359424,0,1920.93347553467,"decompMedia","1_363_1",4,FALSE
"17345",2020-11-08,5092.19314147935,9463.77309036698,0,2315.11560752507,"decompMedia","1_363_1",4,FALSE
"17346",2020-11-15,5090.37066088324,9255.92350906451,0,2636.695564357,"decompMedia","1_363_1",4,FALSE
"17347",2020-11-22,5025.45231199805,9819.51559397096,0,2631.35685821577,"decompMedia","1_363_1",4,FALSE
"17348",2020-11-29,5003.74772852741,9743.91008839418,0,2049.71122649047,"decompMedia","1_363_1",4,FALSE
"17349",2020-12-06,5085.15219978113,9892.448354329,0,2016.34952769271,"decompMedia","1_363_1",4,FALSE
"17350",2020-12-13,5123.27537551902,9984.86433664606,0,1959.30683537093,"decompMedia","1_363_1",4,FALSE
"17351",2020-12-20,5079.34547727205,9878.52993050581,0,2707.95089998553,"decompMedia","1_363_1",4,FALSE
"17352",2020-12-27,5030.78755024779,9866.7154760842,0,2048.82290222232,"decompMedia","1_363_1",4,FALSE
"17353",2021-01-03,5044.44532188442,9606.84697030649,0,2492.86592572386,"decompMedia","1_363_1",4,FALSE
"17354",2021-01-10,5091.28330773886,9475.63476029905,0,1814.08580790021,"decompMedia","1_363_1",4,FALSE
"17355",2021-01-17,4963.99566427756,9775.38680800567,0,1430.98398620374,"decompMedia","1_363_1",4,FALSE
"17356",2021-01-24,5112.17618077185,9768.96775190123,0,1252.26876345681,"decompMedia","1_363_1",4,FALSE
"17357",2021-01-31,5021.14621599689,9856.78179274874,0,2622.51280105951,"decompMedia","1_363_1",4,FALSE
"17358",2021-02-07,5091.00595305962,9982.67646101915,0,2130.87545108445,"decompMedia","1_363_1",4,FALSE
"17359",2021-02-14,5099.63757391421,9898.1449022197,0,2719.75527198861,"decompMedia","1_363_1",4,FALSE
"17360",2021-02-21,5104.91990436737,9835.57914714939,0,2756.40552514772,"decompMedia","1_363_1",4,FALSE
"17361",2021-02-28,5112.60098352371,9837.73667838716,0,2786.58899347003,"decompMedia","1_363_1",4,FALSE
"17362",2021-03-07,5025.87086951388,9875.19345688089,0,2106.34590523022,"decompMedia","1_363_1",4,FALSE
"17363",2021-03-14,5053.96466745643,9732.82552130602,0,1412.08059779252,"decompMedia","1_363_1",4,FALSE
"17364",2021-03-21,5122.30208556799,9947.61469448259,0,1092.12237248098,"decompMedia","1_363_1",4,FALSE
"17365",2021-03-28,5098.8300518636,9928.16248957618,0,1630.37352735862,"decompMedia","1_363_1",4,FALSE
"17366",2021-04-04,5021.20679641703,9896.16854570835,0,1898.65442790816,"decompMedia","1_363_1",4,FALSE
"17367",2021-04-11,5117.56001416756,9890.87359659422,0,2526.9810351064,"decompMedia","1_363_1",4,FALSE
"17368",2021-04-18,5052.03680870995,9988.57788795446,0,2042.35878778859,"decompMedia","1_363_1",4,FALSE
"17369",2021-04-25,5121.26588390344,9861.94691829372,0,2282.52266872806,"decompMedia","1_363_1",4,FALSE
"17370",2021-05-02,5123.83457605733,9727.88271842374,0,2629.41516200634,"decompMedia","1_363_1",4,FALSE
"17371",2021-05-09,5039.29346149878,9503.11820113393,0,2597.39251264422,"decompMedia","1_363_1",4,FALSE
"17372",2021-05-16,5113.06579274999,9540.0259552102,0,1995.37614975912,"decompMedia","1_363_1",4,FALSE
"17373",2021-05-23,5091.24402461829,9803.30184884152,0,2791.12823996868,"decompMedia","1_363_1",4,FALSE
"17374",2021-05-30,5017.60231904909,9573.78439957593,0,1728.91783772825,"decompMedia","1_363_1",4,FALSE
"17375",2021-06-06,5118.34835683233,9792.75367234485,0,1635.67290365717,"decompMedia","1_363_1",4,FALSE
"17376",2021-06-13,5077.46702831601,9963.59448437223,0,2351.75151853672,"decompMedia","1_363_1",4,FALSE
"17377",2021-06-20,5062.89122494921,9761.16343214126,0,1467.10762529034,"decompMedia","1_363_1",4,FALSE
"17378",2021-06-27,5075.69794324151,9542.90123528494,0,1077.0880818763,"decompMedia","1_363_1",4,FALSE
"17379",2021-07-04,5087.80814030993,9329.59549965128,0,2219.27283504056,"decompMedia","1_363_1",4,FALSE
"17380",2021-07-11,5073.68651950214,9779.25126184398,0,2400.32397265133,"decompMedia","1_363_1",4,FALSE
"17381",2021-07-18,5085.86895369003,9818.56801826336,0,1973.405565432,"decompMedia","1_363_1",4,FALSE
"17382",2021-07-25,4976.52944235214,9789.63791455204,0,2723.60854055514,"decompMedia","1_363_1",4,FALSE
"17383",2021-08-01,5012.09596965379,9721.61095749676,0,2665.03501734194,"decompMedia","1_363_1",4,FALSE
"17384",2021-08-08,5123.03314131263,9631.63182700145,0,2618.79868393741,"decompMedia","1_363_1",4,FALSE
"17385",2021-08-15,5078.33364099791,9762.34153805553,0,2014.49732961533,"decompMedia","1_363_1",4,FALSE
"17386",2021-08-22,5024.84081351973,9903.77610925974,0,2222.04978670067,"decompMedia","1_363_1",4,FALSE
"17387",2021-08-29,5084.79737983747,9654.61371192322,0,2822.25296610467,"decompMedia","1_363_1",4,FALSE
"17388",2021-09-05,4957.47731005116,9918.05165402964,0,2955.17581283033,"decompMedia","1_363_1",4,FALSE
"17389",2021-09-12,5055.4044134108,9707.0547603349,0,2531.83464643749,"decompMedia","1_363_1",4,FALSE
"17390",2021-09-19,4948.05851313522,9482.99495651644,0,2647.74502675803,"decompMedia","1_363_1",4,FALSE
"17391",2021-09-26,5116.19226487404,9831.15361272035,0,2204.26716463807,"decompMedia","1_363_1",4,FALSE
"17392",2021-10-03,5115.17205320874,9820.58990448486,0,2685.29525841609,"decompMedia","1_363_1",4,FALSE
"17393",2021-10-10,5072.69091926996,9868.73633913708,0,2384.39472063063,"decompMedia","1_363_1",4,FALSE
"17394",2021-10-17,5074.18992586268,9701.66394146753,0,2859.09540473081,"decompMedia","1_363_1",4,FALSE
"17395",2021-10-24,5064.86253430803,9843.65705766043,0,2827.97041838787,"decompMedia","1_363_1",4,FALSE
"17396",2021-10-31,4986.99724985401,9812.7327153861,0,2510.28659852459,"decompMedia","1_363_1",4,FALSE
"17397",2021-11-07,5109.73675621262,9970.33462881264,0,2448.59555962342,"decompMedia","1_363_1",4,FALSE
"17398",2021-11-14,5105.10230552984,10018.0600772755,0,2153.47713987212,"decompMedia","1_363_1",4,FALSE
"17399",2021-11-21,5028.11528827029,9938.98352317369,0,1445.15351820529,"decompMedia","1_363_1",4,FALSE
"17400",2021-11-28,4939.41547940124,9673.22149333372,0,2050.85641749654,"decompMedia","1_363_1",4,FALSE
"17401",2020-01-05,73107.0612231269,29350.7256638259,5567.50028161332,3774.56770674326,"adstockedMedia","1_376_1",3,FALSE
"17402",2020-01-12,58591.959228366,42557.4023904326,20831.2573840231,6035.91071196856,"adstockedMedia","1_376_1",3,FALSE
"17403",2020-01-19,77179.0970581496,33838.045648273,31993.9061979135,11525.7455806043,"adstockedMedia","1_376_1",3,FALSE
"17404",2020-01-26,54554.4561294134,40133.6973934749,32710.4807530773,17836.7524793544,"adstockedMedia","1_376_1",3,FALSE
"17405",2020-02-02,35118.2333768411,65339.7349448175,44608.9935024738,11689.661825655,"adstockedMedia","1_376_1",3,FALSE
"17406",2020-02-09,50173.5982407559,80115.0291940376,31739.0090152951,18981.9295800218,"adstockedMedia","1_376_1",3,FALSE
"17407",2020-02-16,83256.1055926536,66015.5863184729,46610.7960595415,18195.3647145328,"adstockedMedia","1_376_1",3,FALSE
"17408",2020-02-23,57690.81937287,49584.9160216532,36742.24897925,12260.0578338733,"adstockedMedia","1_376_1",3,FALSE
"17409",2020-03-01,41117.4921885041,47758.0485920976,26906.96178113,19365.8257738915,"adstockedMedia","1_376_1",3,FALSE
"17410",2020-03-08,39836.33656508,46319.1575348598,29147.5670095698,14181.0798363406,"adstockedMedia","1_376_1",3,FALSE
"17411",2020-03-15,56643.3171175964,37628.671324325,23829.7226290049,10469.1791762265,"adstockedMedia","1_376_1",3,FALSE
"17412",2020-03-22,64854.1380063287,68114.9606439761,32380.4503259738,16798.1604023426,"adstockedMedia","1_376_1",3,FALSE
"17413",2020-03-29,46896.4113352673,64163.9689908137,28453.235040726,12704.6771424201,"adstockedMedia","1_376_1",3,FALSE
"17414",2020-04-05,28509.9390915609,46021.9614317566,38380.3557406295,11803.6938944995,"adstockedMedia","1_376_1",3,FALSE
"17415",2020-04-12,50028.9286135783,41637.5643622595,29331.0000147902,14161.2104842972,"adstockedMedia","1_376_1",3,FALSE
"17416",2020-04-19,75502.4168017282,68179.6221723575,24627.1463858292,12852.0827929142,"adstockedMedia","1_376_1",3,FALSE
"17417",2020-04-26,62291.4131561095,56194.2375740241,24751.8850790249,9908.84026390573,"adstockedMedia","1_376_1",3,FALSE
"17418",2020-05-03,47647.0890623403,64415.8867196985,37785.6952362053,10012.5654840601,"adstockedMedia","1_376_1",3,FALSE
"17419",2020-05-10,57776.2009592352,78468.6044722449,36023.9837517267,11157.1977702489,"adstockedMedia","1_376_1",3,FALSE
"17420",2020-05-17,79541.9369448961,89131.4995193805,25914.1662902946,14642.9181157131,"adstockedMedia","1_376_1",3,FALSE
"17421",2020-05-24,57630.6266669333,72080.5040028898,21835.6936651006,19235.2922138838,"adstockedMedia","1_376_1",3,FALSE
"17422",2020-05-31,36261.6837249934,62035.0911321555,28835.9553208024,22964.6258015306,"adstockedMedia","1_376_1",3,FALSE
"17423",2020-06-07,56334.3065651589,46903.6919930259,45018.742183245,23384.7026782806,"adstockedMedia","1_376_1",3,FALSE
"17424",2020-06-14,83517.6723419962,44802.7330110177,49548.0612531712,14388.3986206852,"adstockedMedia","1_376_1",3,FALSE
"17425",2020-06-21,47463.6404905779,55145.7695346052,45273.7659163609,17049.5046119578,"adstockedMedia","1_376_1",3,FALSE
"17426",2020-06-28,74142.5254484907,75164.9572477264,31206.7484471801,18803.0530506571,"adstockedMedia","1_376_1",3,FALSE
"17427",2020-07-05,46095.7122696705,62172.6776883786,33479.1300033822,11050.2267058856,"adstockedMedia","1_376_1",3,FALSE
"17428",2020-07-12,35897.310903781,74976.881980163,31539.2032726129,19040.2011115203,"adstockedMedia","1_376_1",3,FALSE
"17429",2020-07-19,26615.5473465459,76638.3667917873,39244.1204987744,16962.6288539666,"adstockedMedia","1_376_1",3,FALSE
"17430",2020-07-26,37494.690187486,78607.7990138677,39002.19107887,13253.35899082,"adstockedMedia","1_376_1",3,FALSE
"17431",2020-08-02,44946.4567502634,86529.2738765142,38890.9588675983,19220.0756957944,"adstockedMedia","1_376_1",3,FALSE
"17432",2020-08-09,34192.5111932595,53652.3863800016,39595.8004221898,13804.029074176,"adstockedMedia","1_376_1",3,FALSE
"17433",2020-08-16,41784.2037429643,43424.8317200336,37524.2067574033,18633.5924129454,"adstockedMedia","1_376_1",3,FALSE
"17434",2020-08-23,25376.8301679316,47830.1882440572,27318.5337911205,18963.9073182265,"adstockedMedia","1_376_1",3,FALSE
"17435",2020-08-30,82419.2166484782,61089.6296062065,42975.0218742381,16223.8531044794,"adstockedMedia","1_376_1",3,FALSE
"17436",2020-09-06,76792.5390694372,59966.2886975588,28570.0061799465,10685.2613407251,"adstockedMedia","1_376_1",3,FALSE
"17437",2020-09-13,33141.5141809533,61539.0899002549,30748.3952878958,6951.34415452766,"adstockedMedia","1_376_1",3,FALSE
"17438",2020-09-20,75625.5603982808,53655.6644705143,27244.3993369951,12096.5295032634,"adstockedMedia","1_376_1",3,FALSE
"17439",2020-09-27,61101.0680964993,69599.5888605354,22172.7439617968,14370.2569631037,"adstockedMedia","1_376_1",3,FALSE
"17440",2020-10-04,51605.5919356394,56723.9475482975,29021.762736229,11369.6854957051,"adstockedMedia","1_376_1",3,FALSE
"17441",2020-10-11,29398.4808826396,54919.0867816859,36892.7490947926,16540.6424812148,"adstockedMedia","1_376_1",3,FALSE
"17442",2020-10-18,56728.5034503385,41282.0013636125,47914.3711395899,22092.2979327318,"adstockedMedia","1_376_1",3,FALSE
"17443",2020-10-25,30113.7166940454,62724.4738994714,39885.6117060454,18881.4054370705,"adstockedMedia","1_376_1",3,FALSE
"17444",2020-11-01,35799.7567253479,55965.7689043738,47872.3246060592,12938.484701996,"adstockedMedia","1_376_1",3,FALSE
"17445",2020-11-08,56681.8704060763,39791.6528635905,38320.5618680563,15253.8798875759,"adstockedMedia","1_376_1",3,FALSE
"17446",2020-11-15,54784.4642392163,31673.8476542131,37292.1210678359,18874.3553985167,"adstockedMedia","1_376_1",3,FALSE
"17447",2020-11-22,35237.4204213878,64121.4081523786,28664.6107911991,19337.0106913384,"adstockedMedia","1_376_1",3,FALSE
"17448",2020-11-29,32621.1933793554,57211.1999982294,40640.0416046492,13802.1649500432,"adstockedMedia","1_376_1",3,FALSE
"17449",2020-12-06,53332.0929820839,71055.8638486984,43545.6952367267,12833.474037094,"adstockedMedia","1_376_1",3,FALSE
"17450",2020-12-13,81952.8269333723,82170.5893904634,30014.8560834937,12050.4541252366,"adstockedMedia","1_376_1",3,FALSE
"17451",2020-12-20,48534.5567669671,68966.2281560152,31947.839405986,19296.7875708148,"adstockedMedia","1_376_1",3,FALSE
"17452",2020-12-27,36328.5333491885,67769.8045647167,32137.7422556479,13449.9269685335,"adstockedMedia","1_376_1",3,FALSE
"17453",2021-01-03,39942.3353835178,47060.7983826834,39742.6207161616,17028.2121096415,"adstockedMedia","1_376_1",3,FALSE
"17454",2021-01-10,55977.9743655238,40274.645431568,42899.8847318943,11606.4356606072,"adstockedMedia","1_376_1",3,FALSE
"17455",2021-01-17,27079.7501804056,59869.1547658433,38302.078624746,8720.16300652263,"adstockedMedia","1_376_1",3,FALSE
"17456",2021-01-24,70727.8966348761,59165.4837251885,33313.6055169409,7211.13802842188,"adstockedMedia","1_376_1",3,FALSE
"17457",2021-01-31,33939.2001894424,67203.6661479543,29330.046291191,17224.9156511975,"adstockedMedia","1_376_1",3,FALSE
"17458",2021-02-07,55900.0078475229,81889.7005099183,37619.8670103212,13510.8092196831,"adstockedMedia","1_376_1",3,FALSE
"17459",2021-02-14,60058.702152933,71120.3647921018,47632.7989574367,19718.9681039994,"adstockedMedia","1_376_1",3,FALSE
"17460",2021-02-21,63352.1128890449,64620.7226966508,51812.2340530526,21101.4376514268,"adstockedMedia","1_376_1",3,FALSE
"17461",2021-02-28,69447.0518070416,64936.5740623692,42743.6315698513,22024.6405058427,"adstockedMedia","1_376_1",3,FALSE
"17462",2021-03-07,34584.5839702163,68788.29471194,30010.3711456635,14786.6306451875,"adstockedMedia","1_376_1",3,FALSE
"17463",2021-03-14,42241.8737022317,55809.7159356119,41882.8597349606,9415.96938041514,"adstockedMedia","1_376_1",3,FALSE
"17464",2021-03-21,81115.6412354595,77289.8991487181,29392.542094226,6828.06070701319,"adstockedMedia","1_376_1",3,FALSE
"17465",2021-03-28,58395.548709859,74660.8932964258,23708.4084674926,8834.64844315286,"adstockedMedia","1_376_1",3,FALSE
"17466",2021-04-04,34156.7428671771,70886.0726942392,33775.8265702056,10591.061046458,"adstockedMedia","1_376_1",3,FALSE
"17467",2021-04-11,75690.0917746139,70317.6002912914,31215.6038865411,16449.9040555969,"adstockedMedia","1_376_1",3,FALSE
"17468",2021-04-18,40135.5708831321,82402.2123680068,26540.5091113748,12824.794377885,"adstockedMedia","1_376_1",3,FALSE
"17469",2021-04-25,79656.0796151745,67080.6902460135,29148.1510348849,14615.3369185625,"adstockedMedia","1_376_1",3,FALSE
"17470",2021-05-02,81448.2200858561,55283.9863666689,42258.2920755187,18583.5860380655,"adstockedMedia","1_376_1",3,FALSE
"17471",2021-05-09,36606.2087465179,41458.3914575698,36470.348299781,18801.9719792422,"adstockedMedia","1_376_1",3,FALSE
"17472",2021-05-16,70909.0657381564,43750.7561036375,24689.346655828,13284.3765112247,"adstockedMedia","1_376_1",3,FALSE
"17473",2021-05-23,54536.046844661,62354.1390994056,41086.9487578205,21009.2671125456,"adstockedMedia","1_376_1",3,FALSE
"17474",2021-05-30,33788.0674780966,45564.4563013395,50934.424377512,11651.9188073134,"adstockedMedia","1_376_1",3,FALSE
"17475",2021-06-06,76609.7333304755,61347.4323809524,44721.0170297172,10035.526527196,"adstockedMedia","1_376_1",3,FALSE
"17476",2021-06-13,48130.5733028707,79540.2766160971,40690.9934103729,14850.2957645356,"adstockedMedia","1_376_1",3,FALSE
"17477",2021-06-20,44137.1152947905,58098.7770965811,41839.7630209515,9043.48250219833,"adstockedMedia","1_376_1",3,FALSE
"17478",2021-06-27,48794.3845564785,43585.413488132,50198.2960239238,6499.98297739393,"adstockedMedia","1_376_1",3,FALSE
"17479",2021-07-04,53793.9996061895,34156.1912838236,36376.3798585028,12886.4717247986,"adstockedMedia","1_376_1",3,FALSE
"17480",2021-07-11,47640.8426807232,60382.5458386911,44249.8874761456,15334.0133465704,"adstockedMedia","1_376_1",3,FALSE
"17481",2021-07-18,52871.4239318108,63643.3852043607,34669.1732254706,12236.8869404093,"adstockedMedia","1_376_1",3,FALSE
"17482",2021-07-25,28464.7922738815,60840.6171603685,38109.0695201209,19572.5373550858,"adstockedMedia","1_376_1",3,FALSE
"17483",2021-08-01,34187.0083944902,55226.624510473,46558.5151997293,19725.7724204883,"adstockedMedia","1_376_1",3,FALSE
"17484",2021-08-08,82497.3193152262,49005.0630459016,33395.0039951257,19448.1772007037,"adstockedMedia","1_376_1",3,FALSE
"17485",2021-08-15,48233.4667382482,58656.891310651,45393.5072148128,13637.5712750651,"adstockedMedia","1_376_1",3,FALSE
"17486",2021-08-22,35251.0994792362,72269.5963663392,40715.532167064,14509.8825596509,"adstockedMedia","1_376_1",3,FALSE
"17487",2021-08-29,52943.162887284,50292.4911150671,49294.7489829626,21487.1256107438,"adstockedMedia","1_376_1",3,FALSE
"17488",2021-09-05,26599.9315219576,73863.9060206721,37778.0676004572,24776.6256399504,"adstockedMedia","1_376_1",3,FALSE
"17489",2021-09-12,43121.7304102708,53931.2041051047,27450.5981452812,19236.5429027051,"adstockedMedia","1_376_1",3,FALSE
"17490",2021-09-19,26242.1437177591,40591.32312734,21008.8745825644,20125.7201954945,"adstockedMedia","1_376_1",3,FALSE
"17491",2021-09-26,74749.3204223202,64881.3613490677,40816.865181838,15356.2631994255,"adstockedMedia","1_376_1",3,FALSE
"17492",2021-10-03,71637.6968404466,63651.720896806,39099.9863949601,19888.9479883059,"adstockedMedia","1_376_1",3,FALSE
"17493",2021-10-10,46328.8903158269,68313.5531957394,47205.4102252904,16773.9280399123,"adstockedMedia","1_376_1",3,FALSE
"17494",2021-10-17,47981.466570456,53568.5746559309,40845.8548267483,22649.8466194277,"adstockedMedia","1_376_1",3,FALSE
"17495",2021-10-24,44911.9978917316,65814.4870822035,39244.9786614227,22875.4904828045,"adstockedMedia","1_376_1",3,FALSE
"17496",2021-10-31,30034.2806704663,62759.8311313229,30730.9146704294,18824.69993208,"adstockedMedia","1_376_1",3,FALSE
"17497",2021-11-07,68531.3563121954,80202.3808033559,40539.6135734661,17647.6194215865,"adstockedMedia","1_376_1",3,FALSE
"17498",2021-11-14,63269.9006923367,86650.1184684426,34474.9673622621,14536.6317930841,"adstockedMedia","1_376_1",3,FALSE
"17499",2021-11-21,35271.3210335757,75668.1141900624,27720.1649107305,9350.86911282855,"adstockedMedia","1_376_1",3,FALSE
"17500",2021-11-28,25601.0108000686,51113.9159156104,20758.3430733534,12256.9625157779,"adstockedMedia","1_376_1",3,FALSE
"17501",2020-01-05,1013.42109345624,665.16861493409,0,64.4848761464991,"decompMedia","1_376_1",3,FALSE
"17502",2020-01-12,923.749172005917,786.579230312927,0,162.610111687159,"decompMedia","1_376_1",3,FALSE
"17503",2020-01-19,1034.32810628602,715.381987675048,0,519.069982801606,"decompMedia","1_376_1",3,FALSE
"17504",2020-01-26,893.600649646393,769.594756889832,0,971.440179496445,"decompMedia","1_376_1",3,FALSE
"17505",2020-02-02,701.54966869147,884.917763183363,0,531.02370546503,"decompMedia","1_376_1",3,FALSE
"17506",2020-02-09,857.690383111854,917.182324886547,0,1046.65577434612,"decompMedia","1_376_1",3,FALSE
"17507",2020-02-16,1062.76552931612,886.749712213817,0,995.326563223295,"decompMedia","1_376_1",3,FALSE
"17508",2020-02-23,917.247101704135,826.777643495929,0,572.796810813513,"decompMedia","1_376_1",3,FALSE
"17509",2020-03-01,770.764730715986,817.448343352575,0,1071.15810971757,"decompMedia","1_376_1",3,FALSE
